row,col,data
5032,939,1.0
5033,939,1.0
5034,147,1.0
5035,1417,1.0
5036,1195,1.0
5037,1195,1.0
5038,1202,1.0
5039,870,1.0
5040,113,1.0
5041,753,1.0
5042,291,1.0
5043,753,1.0
5044,291,1.0
5045,1376,1.0
5046,1376,1.0
5047,587,1.0
5048,1453,1.0
5049,1453,1.0
5050,1754,1.0
5051,861,1.0
5052,1453,1.0
5053,1536,1.0
5054,1336,1.0
5055,1336,1.0
5056,246,1.0
5057,1336,1.0
5058,246,1.0
5059,122,1.0
5060,1718,1.0
5061,1574,1.0
5062,602,1.0
5063,1987,1.0
5064,833,1.0
5065,833,1.0
5066,587,1.0
5067,1754,1.0
5068,1632,1.0
5069,1718,1.0
5070,985,1.0
5071,985,1.0
5072,1718,1.0
5073,1896,1.0
5074,867,1.0
5075,1896,1.0
5076,1718,1.0
5077,1718,1.0
5078,1718,1.0
5079,1896,1.0
5080,1896,1.0
5081,1896,1.0
5082,985,1.0
5083,1896,1.0
5084,1632,1.0
5085,1718,1.0
5086,224,1.0
5087,1718,1.0
5088,1718,1.0
5089,1896,1.0
5090,1896,1.0
5091,1896,1.0
5092,1896,1.0
5093,1896,1.0
5094,1896,1.0
5095,985,1.0
5096,985,1.0
5097,1838,1.0
5098,1650,1.0
5099,119,1.0
5100,119,1.0
5101,119,1.0
5102,119,1.0
5103,119,1.0
5104,119,1.0
5105,119,1.0
5106,119,1.0
5107,209,1.0
5108,209,1.0
5109,1262,1.0
5110,119,1.0
5111,123,1.0
5112,194,1.0
5113,805,1.0
5114,483,1.0
5115,314,1.0
5116,483,1.0
5117,1054,1.0
5118,119,1.0
5119,119,1.0
5120,209,1.0
5121,209,1.0
5122,209,1.0
5123,1650,1.0
5124,800,1.0
5125,800,1.0
5126,800,1.0
5127,800,1.0
5128,1650,1.0
5129,800,1.0
5130,800,1.0
5131,119,1.0
5132,119,1.0
5133,119,1.0
5134,119,1.0
5135,119,1.0
5136,119,1.0
5137,119,1.0
5138,1002,1.0
5139,448,1.0
5140,448,1.0
5141,448,1.0
5142,1650,1.0
5143,1650,1.0
5144,1650,1.0
5145,1650,1.0
5146,1650,1.0
5147,1650,1.0
5148,1728,1.0
5149,1728,1.0
5150,1728,1.0
5151,1376,1.0
5152,1376,1.0
5153,1376,1.0
5154,1376,1.0
5155,119,1.0
5156,1033,1.0
5157,1033,1.0
5158,291,1.0
5159,291,1.0
5160,1054,1.0
5161,119,1.0
5162,800,1.0
5163,800,1.0
5164,800,1.0
5165,1650,1.0
5166,1650,1.0
5167,819,1.0
5168,291,1.0
5169,819,1.0
5170,291,1.0
5171,291,1.0
5172,800,1.0
5173,800,1.0
5174,1186,1.0
5175,1186,1.0
5176,1186,1.0
5177,1262,1.0
5178,800,1.0
5179,1262,1.0
5180,1376,1.0
5181,105,1.0
5182,105,1.0
5183,105,1.0
5184,105,1.0
5185,105,1.0
5186,1728,1.0
5187,1728,1.0
5188,1728,1.0
5189,1650,1.0
5190,1650,1.0
5191,800,1.0
5192,800,1.0
5193,1728,1.0
5194,1728,1.0
5195,1728,1.0
5196,1728,1.0
5197,1728,1.0
5198,1728,1.0
5199,1002,1.0
5200,448,1.0
5201,448,1.0
5202,800,1.0
5203,800,1.0
5204,800,1.0
5205,800,1.0
5206,800,1.0
5207,1728,1.0
5208,1728,1.0
5209,1728,1.0
5210,1728,1.0
5211,1186,1.0
5212,1186,1.0
5213,1728,1.0
5214,1728,1.0
5215,119,1.0
5216,119,1.0
5217,119,1.0
5218,119,1.0
5219,119,1.0
5220,291,1.0
5221,291,1.0
5222,1376,1.0
5223,1033,1.0
5224,137,1.0
5225,137,1.0
5226,291,1.0
5227,426,1.0
5228,426,1.0
5229,426,1.0
5230,426,1.0
5231,426,1.0
5232,426,1.0
5233,426,1.0
5234,575,1.0
5235,1643,1.0
5236,426,1.0
5237,426,1.0
5238,551,1.0
5239,999,1.0
5240,1195,1.0
5241,1523,1.0
5242,1523,1.0
5243,1581,1.0
5244,1581,1.0
5245,1581,1.0
5246,1581,1.0
5247,1581,1.0
5248,1581,1.0
5249,1581,1.0
5250,291,1.0
5251,291,1.0
5252,1581,1.0
5253,1581,1.0
5254,1581,1.0
5255,1581,1.0
5256,1581,1.0
5257,1919,1.0
5258,1924,1.0
5259,1581,1.0
5260,1919,1.0
5261,1581,1.0
5262,1536,1.0
5263,1536,1.0
5264,1536,1.0
5265,1536,1.0
5266,152,1.0
5267,1581,1.0
5268,1581,1.0
5269,1581,1.0
5270,1581,1.0
5271,1581,1.0
5272,1581,1.0
5273,1376,1.0
5274,1376,1.0
5275,1919,1.0
5276,152,1.0
5277,152,1.0
5278,152,1.0
5279,1581,1.0
5280,152,1.0
5281,152,1.0
5282,152,1.0
5283,1919,1.0
5284,152,1.0
5285,645,1.0
5286,483,1.0
5287,483,1.0
5288,483,1.0
5289,416,1.0
5290,123,1.0
5291,123,1.0
5292,123,1.0
5293,436,1.0
5294,436,1.0
5295,436,1.0
5296,314,1.0
5297,314,1.0
5298,314,1.0
5299,1013,1.0
5300,821,1.0
5301,194,1.0
5302,445,1.0
5303,445,1.0
5304,445,1.0
5305,445,1.0
5306,1721,1.0
5307,1857,1.0
5308,1857,1.0
5309,1857,1.0
5310,1857,1.0
5311,1857,1.0
5312,1857,1.0
5313,1857,1.0
5314,434,1.0
5315,1876,1.0
5316,228,1.0
5317,1928,1.0
5318,1879,1.0
5319,1879,1.0
5320,1879,1.0
5321,163,1.0
5322,721,1.0
5323,387,1.0
5324,15,1.0
5325,270,1.0
5326,619,1.0
5327,156,1.0
5328,1123,1.0
5329,1979,1.0
5330,147,1.0
5331,1650,1.0
5332,1634,1.0
5333,1634,1.0
5334,1188,1.0
5335,589,1.0
5336,589,1.0
5337,1080,1.0
5338,1080,1.0
5339,589,1.0
5340,589,1.0
5341,1718,1.0
5342,1718,1.0
5343,1718,1.0
5344,1718,1.0
5345,1718,1.0
5346,1718,1.0
5347,1718,1.0
5348,1718,1.0
5349,1718,1.0
5350,1718,1.0
5351,1718,1.0
5352,1783,1.0
5353,1077,1.0
5354,1077,1.0
5355,224,1.0
5356,867,1.0
5357,867,1.0
5358,867,1.0
5359,867,1.0
5360,867,1.0
5361,867,1.0
5362,867,1.0
5363,867,1.0
5364,867,1.0
5365,867,1.0
5366,224,1.0
5367,224,1.0
5368,1345,1.0
5369,1345,1.0
5370,1718,1.0
5371,1345,1.0
5372,1718,1.0
5373,1718,1.0
5374,867,1.0
5375,867,1.0
5376,985,1.0
5377,985,1.0
5378,1,1.0
5379,1718,1.0
5380,1080,1.0
5381,1495,1.0
5382,1495,1.0
5383,744,1.0
5384,744,1.0
5385,2003,1.0
5386,2003,1.0
5387,2003,1.0
5388,1181,1.0
5389,915,1.0
5390,915,1.0
5391,915,1.0
5392,915,1.0
5393,915,1.0
5394,915,1.0
5395,117,1.0
5396,117,1.0
5397,117,1.0
5398,117,1.0
5399,117,1.0
5400,117,1.0
5401,117,1.0
5402,117,1.0
5403,509,1.0
5404,1214,1.0
5405,1098,1.0
5406,358,1.0
5407,1181,1.0
5408,509,1.0
5409,788,1.0
5410,1181,1.0
5411,788,1.0
5412,788,1.0
5413,788,1.0
5414,788,1.0
5415,788,1.0
5416,1068,1.0
5417,1068,1.0
5418,1068,1.0
5419,509,1.0
5420,1181,1.0
5421,1181,1.0
5422,1181,1.0
5423,1607,1.0
5424,19,1.0
5425,1098,1.0
5426,1098,1.0
5427,1423,1.0
5428,1214,1.0
5429,1423,1.0
5430,1033,1.0
5431,1033,1.0
5432,1033,1.0
5433,439,1.0
5434,439,1.0
5435,1634,1.0
5436,1634,1.0
5437,630,1.0
5438,630,1.0
5439,630,1.0
5440,1634,1.0
5441,1634,1.0
5442,1634,1.0
5443,334,1.0
5444,1634,1.0
5445,1634,1.0
5446,3,1.0
5447,3,1.0
5448,3,1.0
5449,3,1.0
5450,3,1.0
5451,3,1.0
5452,791,1.0
5453,3,1.0
5454,3,1.0
5455,1054,1.0
5456,209,1.0
5457,209,1.0
5458,1054,1.0
5459,3,1.0
5460,1054,1.0
5461,1376,1.0
5462,1376,1.0
5463,1376,1.0
5464,291,1.0
5465,831,1.0
5466,1033,1.0
5467,831,1.0
5468,819,1.0
5469,1376,1.0
5470,1499,1.0
5471,1376,1.0
5472,1728,1.0
5473,1097,1.0
5474,1186,1.0
5475,1186,1.0
5476,1728,1.0
5477,1728,1.0
5478,1728,1.0
5479,1728,1.0
5480,1728,1.0
5481,1728,1.0
5482,1728,1.0
5483,1728,1.0
5484,1728,1.0
5485,448,1.0
5486,448,1.0
5487,1097,1.0
5488,1097,1.0
5489,1181,1.0
5490,69,1.0
5491,69,1.0
5492,69,1.0
5493,1632,1.0
5494,224,1.0
5495,224,1.0
5496,224,1.0
5497,17,1.0
5498,17,1.0
5499,1156,1.0
5500,1156,1.0
5501,1395,1.0
5502,602,1.0
5503,602,1.0
5504,17,1.0
5505,17,1.0
5506,513,1.0
5507,513,1.0
5508,513,1.0
5509,1536,1.0
5510,513,1.0
5511,1188,1.0
5512,1922,1.0
5513,1922,1.0
5514,1922,1.0
5515,380,1.0
5516,1718,1.0
5517,1176,1.0
5518,1176,1.0
5519,1376,1.0
5520,1155,1.0
5521,1155,1.0
5522,1155,1.0
5523,1155,1.0
5524,1155,1.0
5525,134,1.0
5526,134,1.0
5527,1155,1.0
5528,1155,1.0
5529,1155,1.0
5530,1155,1.0
5531,1395,1.0
5532,1214,1.0
5533,1214,1.0
5534,3,1.0
5535,3,1.0
5536,3,1.0
5537,1578,1.0
5538,1578,1.0
5539,1578,1.0
5540,1578,1.0
5541,1578,1.0
5542,1578,1.0
5543,1919,1.0
5544,582,1.0
5545,138,1.0
5546,138,1.0
5547,138,1.0
5548,138,1.0
5549,1150,1.0
5550,947,1.0
5551,947,1.0
5552,287,1.0
5553,19,1.0
5554,19,1.0
5555,474,1.0
5556,474,1.0
5557,19,1.0
5558,19,1.0
5559,513,1.0
5560,513,1.0
5561,513,1.0
5562,513,1.0
5563,819,1.0
5564,1536,1.0
5565,513,1.0
5566,947,1.0
5567,1376,1.0
5568,291,1.0
5569,291,1.0
5570,819,1.0
5571,819,1.0
5572,819,1.0
5573,819,1.0
5574,819,1.0
5575,819,1.0
5576,819,1.0
5577,1908,1.0
5578,513,1.0
5579,513,1.0
5580,1782,1.0
5581,1782,1.0
5582,1782,1.0
5583,1991,1.0
5584,1991,1.0
5585,439,1.0
5586,439,1.0
5587,444,1.0
5588,1849,1.0
5589,444,1.0
5590,1992,1.0
5591,287,1.0
5592,753,1.0
5593,589,1.0
5594,867,1.0
5595,1718,1.0
5596,372,1.0
5597,589,1.0
5598,1718,1.0
5599,589,1.0
5600,867,1.0
5601,864,1.0
5602,1301,1.0
5603,1301,1.0
5604,1523,1.0
5605,1523,1.0
5606,1587,1.0
5607,1587,1.0
5608,1587,1.0
5609,525,1.0
5610,496,1.0
5611,496,1.0
5612,496,1.0
5613,496,1.0
5614,496,1.0
5615,721,1.0
5616,721,1.0
5617,496,1.0
5618,496,1.0
5619,496,1.0
5620,496,1.0
5621,496,1.0
5622,721,1.0
5623,228,1.0
5624,228,1.0
5625,228,1.0
5626,1202,1.0
5627,1944,1.0
5628,1944,1.0
5629,1944,1.0
5630,1944,1.0
5631,496,1.0
5632,721,1.0
5633,721,1.0
5634,1178,1.0
5635,1202,1.0
5636,721,1.0
5637,496,1.0
5638,1202,1.0
5639,1202,1.0
5640,1202,1.0
5641,1895,1.0
5642,1895,1.0
5643,1895,1.0
5644,496,1.0
5645,496,1.0
5646,1728,1.0
5647,1376,1.0
5648,1499,1.0
5649,1499,1.0
5650,1499,1.0
5651,1499,1.0
5652,1499,1.0
5653,1499,1.0
5654,1499,1.0
5655,819,1.0
5656,819,1.0
5657,819,1.0
5658,819,1.0
5659,1728,1.0
5660,1728,1.0
5661,1499,1.0
5662,1499,1.0
5663,1728,1.0
5664,819,1.0
5665,364,1.0
5666,364,1.0
5667,364,1.0
5668,364,1.0
5669,364,1.0
5670,364,1.0
5671,364,1.0
5672,364,1.0
5673,364,1.0
5674,364,1.0
5675,364,1.0
5676,364,1.0
5677,867,1.0
5678,867,1.0
5679,867,1.0
5680,867,1.0
5681,867,1.0
5682,867,1.0
5683,867,1.0
5684,138,1.0
5685,138,1.0
5686,138,1.0
5687,138,1.0
5688,138,1.0
5689,17,1.0
5690,17,1.0
5691,138,1.0
5692,656,1.0
5693,138,1.0
5694,138,1.0
5695,1150,1.0
5696,1766,1.0
5697,138,1.0
5698,656,1.0
5699,656,1.0
5700,1766,1.0
5701,656,1.0
5702,656,1.0
5703,656,1.0
5704,656,1.0
5705,656,1.0
5706,1665,1.0
5707,1416,1.0
5708,1416,1.0
5709,1416,1.0
5710,1416,1.0
5711,1416,1.0
5712,1461,1.0
5713,1416,1.0
5714,1416,1.0
5715,1416,1.0
5716,1416,1.0
5717,1416,1.0
5718,1461,1.0
5719,1461,1.0
5720,1461,1.0
5721,1461,1.0
5722,1461,1.0
5723,1461,1.0
5724,1461,1.0
5725,1416,1.0
5726,1416,1.0
5727,1461,1.0
5728,1461,1.0
5729,1461,1.0
5730,372,1.0
5731,1718,1.0
5732,1718,1.0
5733,1718,1.0
5734,662,1.0
5735,1718,1.0
5736,1764,1.0
5737,1718,1.0
5738,1718,1.0
5739,1718,1.0
5740,1718,1.0
5741,1718,1.0
5742,1718,1.0
5743,1808,1.0
5744,1764,1.0
5745,372,1.0
5746,1188,1.0
5747,1188,1.0
5748,19,1.0
5749,19,1.0
5750,19,1.0
5751,19,1.0
5752,1718,1.0
5753,1718,1.0
5754,817,1.0
5755,817,1.0
5756,817,1.0
5757,817,1.0
5758,817,1.0
5759,817,1.0
5760,817,1.0
5761,596,1.0
5762,871,1.0
5763,160,1.0
5764,335,1.0
5765,1285,1.0
5766,1285,1.0
5767,1330,1.0
5768,1199,1.0
5769,1199,1.0
5770,1774,1.0
5771,1085,1.0
5772,1085,1.0
5773,1774,1.0
5774,1774,1.0
5775,596,1.0
5776,1065,1.0
5777,1237,1.0
5778,1237,1.0
5779,1598,1.0
5780,1598,1.0
5781,1598,1.0
5782,1598,1.0
5783,1598,1.0
5784,1598,1.0
5785,698,1.0
5786,698,1.0
5787,698,1.0
5788,698,1.0
5789,160,1.0
5790,160,1.0
5791,160,1.0
5792,160,1.0
5793,160,1.0
5794,160,1.0
5795,160,1.0
5796,160,1.0
5797,160,1.0
5798,160,1.0
5799,160,1.0
5800,160,1.0
5801,160,1.0
5802,160,1.0
5803,1720,1.0
5804,1720,1.0
5805,1720,1.0
5806,625,1.0
5807,1036,1.0
5808,1774,1.0
5809,1774,1.0
5810,1774,1.0
5811,1774,1.0
5812,1199,1.0
5813,1693,1.0
5814,1354,1.0
5815,891,1.0
5816,1720,1.0
5817,1720,1.0
5818,160,1.0
5819,160,1.0
5820,160,1.0
5821,160,1.0
5822,579,1.0
5823,947,1.0
5824,287,1.0
5825,947,1.0
5826,947,1.0
5827,753,1.0
5828,767,1.0
5829,1672,1.0
5830,206,1.0
5831,767,1.0
5832,1944,1.0
5833,1944,1.0
5834,1202,1.0
5835,1202,1.0
5836,1202,1.0
5837,156,1.0
5838,156,1.0
5839,1118,1.0
5840,156,1.0
5841,163,1.0
5842,156,1.0
5843,511,1.0
5844,156,1.0
5845,156,1.0
5846,156,1.0
5847,156,1.0
5848,1202,1.0
5849,1202,1.0
5850,1202,1.0
5851,1202,1.0
5852,1944,1.0
5853,496,1.0
5854,1202,1.0
5855,1202,1.0
5856,1944,1.0
5857,1202,1.0
5858,1944,1.0
5859,1944,1.0
5860,323,1.0
5861,156,1.0
5862,163,1.0
5863,163,1.0
5864,163,1.0
5865,163,1.0
5866,163,1.0
5867,163,1.0
5868,147,1.0
5869,1178,1.0
5870,163,1.0
5871,1929,1.0
5872,765,1.0
5873,765,1.0
5874,765,1.0
5875,765,1.0
5876,1484,1.0
5877,1484,1.0
5878,1484,1.0
5879,1523,1.0
5880,765,1.0
5881,765,1.0
5882,765,1.0
5883,765,1.0
5884,765,1.0
5885,765,1.0
5886,765,1.0
5887,765,1.0
5888,765,1.0
5889,1990,1.0
5890,1632,1.0
5891,1766,1.0
5892,1523,1.0
5893,1484,1.0
5894,1929,1.0
5895,1990,1.0
5896,1990,1.0
5897,1990,1.0
5898,1484,1.0
5899,1798,1.0
5900,1798,1.0
5901,1798,1.0
5902,1853,1.0
5903,341,1.0
5904,341,1.0
5905,341,1.0
5906,341,1.0
5907,341,1.0
5908,341,1.0
5909,341,1.0
5910,341,1.0
5911,364,1.0
5912,364,1.0
5913,364,1.0
5914,364,1.0
5915,1843,1.0
5916,1843,1.0
5917,1843,1.0
5918,1843,1.0
5919,1843,1.0
5920,1843,1.0
5921,1843,1.0
5922,1843,1.0
5923,1843,1.0
5924,1843,1.0
5925,1843,1.0
5926,1919,1.0
5927,1581,1.0
5928,1581,1.0
5929,1919,1.0
5930,1581,1.0
5931,1581,1.0
5932,1919,1.0
5933,1581,1.0
5934,1919,1.0
5935,1581,1.0
5936,1581,1.0
5937,1919,1.0
5938,1581,1.0
5939,1581,1.0
5940,1919,1.0
5941,1919,1.0
5942,1581,1.0
5943,1581,1.0
5944,1581,1.0
5945,1416,1.0
5946,1416,1.0
5947,1416,1.0
5948,1416,1.0
5949,1581,1.0
5950,861,1.0
5951,1453,1.0
5952,362,1.0
5953,1754,1.0
5954,1987,1.0
5955,1987,1.0
5956,1987,1.0
5957,1987,1.0
5958,542,1.0
5959,1718,1.0
5960,88,1.0
5961,88,1.0
5962,88,1.0
5963,88,1.0
5964,88,1.0
5965,88,1.0
5966,1483,1.0
5967,1483,1.0
5968,1483,1.0
5969,1483,1.0
5970,362,1.0
5971,221,1.0
5972,221,1.0
5973,221,1.0
5974,221,1.0
5975,221,1.0
5976,1202,1.0
5977,1202,1.0
5978,1202,1.0
5979,27,1.0
5980,1202,1.0
5981,1202,1.0
5982,1213,1.0
5983,90,1.0
5984,1173,1.0
5985,1149,1.0
5986,1149,1.0
5987,1646,1.0
5988,1646,1.0
5989,1809,1.0
5990,1107,1.0
5991,1801,1.0
5992,888,1.0
5993,1801,1.0
5994,925,1.0
5995,577,1.0
5996,64,1.0
5997,90,1.0
5998,429,1.0
5999,577,1.0
6000,1350,1.0
6001,33,1.0
6002,1184,1.0
6003,1920,1.0
6004,1663,1.0
6005,1944,1.0
6006,1944,1.0
6007,1895,1.0
6008,1895,1.0
6009,1202,1.0
6010,1895,1.0
6011,1944,1.0
6012,1944,1.0
6013,1895,1.0
6014,163,1.0
6015,1202,1.0
6016,1944,1.0
6017,1187,1.0
6018,163,1.0
6019,939,1.0
6020,1489,1.0
6021,204,1.0
6022,1785,1.0
6023,1944,1.0
6024,6,1.0
6025,939,1.0
6026,939,1.0
6027,156,1.0
6028,939,1.0
6029,1288,1.0
6030,1288,1.0
6031,1288,1.0
6032,1288,1.0
6033,831,1.0
6034,831,1.0
6035,831,1.0
6036,831,1.0
6037,784,1.0
6038,1895,1.0
6039,1202,1.0
6040,1202,1.0
6041,1202,1.0
6042,1202,1.0
6043,1202,1.0
6044,1202,1.0
6045,551,1.0
6046,156,1.0
6047,156,1.0
6048,163,1.0
6049,1944,1.0
6050,1202,1.0
6051,204,1.0
6052,204,1.0
6053,1806,1.0
6054,515,1.0
6055,2000,1.0
6056,588,1.0
6057,588,1.0
6058,1718,1.0
6059,122,1.0
6060,122,1.0
6061,122,1.0
6062,122,1.0
6063,122,1.0
6064,1578,1.0
6065,122,1.0
6066,1461,1.0
6067,1478,1.0
6068,1461,1.0
6069,551,1.0
6070,551,1.0
6071,1845,1.0
6072,228,1.0
6073,84,1.0
6074,228,1.0
6075,84,1.0
6076,361,1.0
6077,361,1.0
6078,361,1.0
6079,361,1.0
6080,361,1.0
6081,361,1.0
6082,999,1.0
6083,999,1.0
6084,999,1.0
6085,1373,1.0
6086,870,1.0
6087,870,1.0
6088,1895,1.0
6089,1895,1.0
6090,1895,1.0
6091,870,1.0
6092,551,1.0
6093,1202,1.0
6094,1202,1.0
6095,1745,1.0
6096,285,1.0
6097,502,1.0
6098,502,1.0
6099,502,1.0
6100,502,1.0
6101,502,1.0
6102,502,1.0
6103,502,1.0
6104,502,1.0
6105,502,1.0
6106,897,1.0
6107,502,1.0
6108,502,1.0
6109,502,1.0
6110,502,1.0
6111,502,1.0
6112,361,1.0
6113,361,1.0
6114,364,1.0
6115,689,1.0
6116,1271,1.0
6117,1033,1.0
6118,1033,1.0
6119,1033,1.0
6120,1033,1.0
6121,914,1.0
6122,784,1.0
6123,784,1.0
6124,914,1.0
6125,1895,1.0
6126,75,1.0
6127,870,1.0
6128,1895,1.0
6129,1718,1.0
6130,1495,1.0
6131,867,1.0
6132,1077,1.0
6133,1574,1.0
6134,1574,1.0
6135,1495,1.0
6136,1495,1.0
6137,1578,1.0
6138,1578,1.0
6139,1080,1.0
6140,1718,1.0
6141,1718,1.0
6142,1718,1.0
6143,867,1.0
6144,1718,1.0
6145,1718,1.0
6146,1718,1.0
6147,1718,1.0
6148,1718,1.0
6149,867,1.0
6150,867,1.0
6151,867,1.0
6152,867,1.0
6153,1718,1.0
6154,1718,1.0
6155,1718,1.0
6156,1077,1.0
6157,1077,1.0
6158,867,1.0
6159,867,1.0
6160,589,1.0
6161,589,1.0
6162,1718,1.0
6163,1718,1.0
6164,867,1.0
6165,1718,1.0
6166,867,1.0
6167,589,1.0
6168,1578,1.0
6169,1718,1.0
6170,1581,1.0
6171,1581,1.0
6172,1581,1.0
6173,1581,1.0
6174,1581,1.0
6175,1919,1.0
6176,1919,1.0
6177,1919,1.0
6178,1919,1.0
6179,1871,1.0
6180,946,1.0
6181,1634,1.0
6182,1634,1.0
6183,1634,1.0
6184,1634,1.0
6185,1634,1.0
6186,3,1.0
6187,791,1.0
6188,791,1.0
6189,334,1.0
6190,791,1.0
6191,3,1.0
6192,1634,1.0
6193,1634,1.0
6194,1786,1.0
6195,1786,1.0
6196,1786,1.0
6197,1786,1.0
6198,1786,1.0
6199,1786,1.0
6200,661,1.0
6201,661,1.0
6202,661,1.0
6203,661,1.0
6204,661,1.0
6205,661,1.0
6206,661,1.0
6207,661,1.0
6208,661,1.0
6209,661,1.0
6210,1317,1.0
6211,1317,1.0
6212,1317,1.0
6213,1317,1.0
6214,1317,1.0
6215,396,1.0
6216,396,1.0
6217,396,1.0
6218,412,1.0
6219,412,1.0
6220,412,1.0
6221,412,1.0
6222,412,1.0
6223,412,1.0
6224,412,1.0
6225,412,1.0
6226,689,1.0
6227,689,1.0
6228,689,1.0
6229,689,1.0
6230,689,1.0
6231,1357,1.0
6232,551,1.0
6233,551,1.0
6234,1156,1.0
6235,1156,1.0
6236,1156,1.0
6237,118,1.0
6238,118,1.0
6239,118,1.0
6240,118,1.0
6241,380,1.0
6242,380,1.0
6243,380,1.0
6244,380,1.0
6245,380,1.0
6246,118,1.0
6247,118,1.0
6248,380,1.0
6249,1786,1.0
6250,1786,1.0
6251,118,1.0
6252,380,1.0
6253,380,1.0
6254,380,1.0
6255,1786,1.0
6256,380,1.0
6257,867,1.0
6258,867,1.0
6259,1718,1.0
6260,1718,1.0
6261,372,1.0
6262,867,1.0
6263,867,1.0
6264,589,1.0
6265,1718,1.0
6266,1718,1.0
6267,1718,1.0
6268,589,1.0
6269,1838,1.0
6270,1372,1.0
6271,1838,1.0
6272,1372,1.0
6273,1080,1.0
6274,1718,1.0
6275,867,1.0
6276,436,1.0
6277,436,1.0
6278,822,1.0
6279,341,1.0
6280,341,1.0
6281,341,1.0
6282,341,1.0
6283,341,1.0
6284,341,1.0
6285,341,1.0
6286,341,1.0
6287,341,1.0
6288,821,1.0
6289,805,1.0
6290,416,1.0
6291,483,1.0
6292,483,1.0
6293,314,1.0
6294,1536,1.0
6295,1536,1.0
6296,1536,1.0
6297,137,1.0
6298,137,1.0
6299,1376,1.0
6300,1376,1.0
6301,1078,1.0
6302,656,1.0
6303,1078,1.0
6304,118,1.0
6305,656,1.0
6306,656,1.0
6307,656,1.0
6308,656,1.0
6309,122,1.0
6310,2009,1.0
6311,82,1.0
6312,82,1.0
6313,356,1.0
6314,1064,1.0
6315,1258,1.0
6316,1064,1.0
6317,1351,1.0
6318,1770,1.0
6319,1489,1.0
6320,1489,1.0
6321,204,1.0
6322,204,1.0
6323,204,1.0
6324,204,1.0
6325,619,1.0
6326,1785,1.0
6327,1785,1.0
6328,1785,1.0
6329,1785,1.0
6330,1785,1.0
6331,607,1.0
6332,607,1.0
6333,607,1.0
6334,1979,1.0
6335,1979,1.0
6336,1979,1.0
6337,1979,1.0
6338,1178,1.0
6339,387,1.0
6340,387,1.0
6341,387,1.0
6342,927,1.0
6343,857,1.0
6344,1178,1.0
6345,1178,1.0
6346,1178,1.0
6347,1178,1.0
6348,387,1.0
6349,27,1.0
6350,27,1.0
6351,156,1.0
6352,156,1.0
6353,156,1.0
6354,822,1.0
6355,462,1.0
6356,462,1.0
6357,462,1.0
6358,163,1.0
6359,163,1.0
6360,163,1.0
6361,163,1.0
6362,163,1.0
6363,1429,1.0
6364,270,1.0
6365,270,1.0
6366,270,1.0
6367,1904,1.0
6368,1904,1.0
6369,1904,1.0
6370,270,1.0
6371,270,1.0
6372,147,1.0
6373,1077,1.0
6374,1077,1.0
6375,1077,1.0
6376,372,1.0
6377,1,1.0
6378,1574,1.0
6379,1,1.0
6380,1783,1.0
6381,1783,1.0
6382,1783,1.0
6383,496,1.0
6384,721,1.0
6385,496,1.0
6386,496,1.0
6387,496,1.0
6388,496,1.0
6389,1261,1.0
6390,1261,1.0
6391,1261,1.0
6392,1261,1.0
6393,1294,1.0
6394,1261,1.0
6395,1261,1.0
6396,479,1.0
6397,425,1.0
6398,425,1.0
6399,425,1.0
6400,425,1.0
6401,425,1.0
6402,1843,1.0
6403,1843,1.0
6404,1453,1.0
6405,1453,1.0
6406,1348,1.0
6407,1927,1.0
6408,1536,1.0
6409,1847,1.0
6410,1395,1.0
6411,220,1.0
6412,819,1.0
6413,1078,1.0
6414,1200,1.0
6415,1200,1.0
6416,206,1.0
6417,1672,1.0
6418,616,1.0
6419,616,1.0
6420,1200,1.0
6421,1914,1.0
6422,1914,1.0
6423,1876,1.0
6424,767,1.0
6425,767,1.0
6426,1914,1.0
6427,767,1.0
6428,1200,1.0
6429,1123,1.0
6430,879,1.0
6431,1213,1.0
6432,278,1.0
6433,387,1.0
6434,387,1.0
6435,1018,1.0
6436,270,1.0
6437,270,1.0
6438,270,1.0
6439,270,1.0
6440,270,1.0
6441,822,1.0
6442,619,1.0
6443,387,1.0
6444,387,1.0
6445,387,1.0
6446,387,1.0
6447,1914,1.0
6448,616,1.0
6449,270,1.0
6450,270,1.0
6451,270,1.0
6452,270,1.0
6453,270,1.0
6454,270,1.0
6455,270,1.0
6456,270,1.0
6457,270,1.0
6458,270,1.0
6459,270,1.0
6460,270,1.0
6461,270,1.0
6462,270,1.0
6463,270,1.0
6464,270,1.0
6465,270,1.0
6466,1914,1.0
6467,1517,1.0
6468,616,1.0
6469,1876,1.0
6470,1876,1.0
6471,1383,1.0
6472,1359,1.0
6473,1489,1.0
6474,619,1.0
6475,619,1.0
6476,822,1.0
6477,619,1.0
6478,619,1.0
6479,822,1.0
6480,822,1.0
6481,204,1.0
6482,1868,1.0
6483,927,1.0
6484,857,1.0
6485,607,1.0
6486,607,1.0
6487,607,1.0
6488,1904,1.0
6489,1906,1.0
6490,1906,1.0
6491,1906,1.0
6492,927,1.0
6493,857,1.0
6494,927,1.0
6495,1489,1.0
6496,1489,1.0
6497,1489,1.0
6498,822,1.0
6499,204,1.0
6500,343,1.0
6501,343,1.0
6502,1544,1.0
6503,1108,1.0
6504,1108,1.0
6505,1108,1.0
6506,1108,1.0
6507,1108,1.0
